id,tipo,descripcion,lat,lon,fecha_extraccion,cuadrante,calle
4207,desconocido,Evento tipo desconocido,-33.833125,-70.69999999999999,2025-04-28 22:41:14,Q11_4_11,San Miguel
4208,desconocido,Evento tipo desconocido,-33.833125,-70.65999999999998,2025-04-28 22:41:23,Q11_4_12,Vespucio Sur
4209,desconocido,Evento tipo desconocido,-33.833125,-70.61999999999999,2025-04-28 22:41:31,Q11_4_13,Apoquindo Las Condes
4210,desconocido,Evento tipo desconocido,-33.833125,-70.57999999999998,2025-04-28 22:41:39,Q11_4_14,Vespucio Norte
4211,desconocido,Evento tipo desconocido,-33.833125,-70.53999999999999,2025-04-28 22:41:47,Q11_4_15,Vespucio Sur
4212,desconocido,Evento tipo desconocido,-33.833125,-70.49999999999999,2025-04-28 22:41:56,Q11_4_16,Huechuraba
4213,desconocido,Evento tipo desconocido,-33.833125,-70.46,2025-04-28 22:42:04,Q11_4_17,Puente Alto
4214,desconocido,Evento tipo desconocido,-33.833125,-70.41999999999999,2025-04-28 22:42:12,Q11_4_18,Peñalolén
4215,desconocido,Evento tipo desconocido,-33.833125,-70.38,2025-04-28 22:42:21,Q11_4_19,San Miguel
4216,desconocido,Evento tipo desconocido,-33.79625,-71.01999999999998,2025-04-28 22:42:29,Q11_5_3,Providencia
4217,desconocido,Evento tipo desconocido,-33.79625,-70.97999999999999,2025-04-28 22:42:37,Q11_5_4,Independencia
4218,desconocido,Evento tipo desconocido,-33.79625,-70.93999999999998,2025-04-28 22:42:46,Q11_5_5,San Bernardo
4219,desconocido,Evento tipo desconocido,-33.79625,-70.89999999999999,2025-04-28 22:42:54,Q11_5_6,Maipú
4220,desconocido,Evento tipo desconocido,-33.79625,-70.85999999999999,2025-04-28 22:43:02,Q11_5_7,Grecia Ñuñoa
4221,desconocido,Evento tipo desconocido,-33.79625,-70.82,2025-04-28 22:43:10,Q11_5_8,Recoleta
4222,desconocido,Evento tipo desconocido,-33.79625,-70.77999999999999,2025-04-28 22:43:19,Q11_5_9,San Joaquín
4223,desconocido,Evento tipo desconocido,-33.79625,-70.74,2025-04-28 22:43:27,Q11_5_10,Quinta Normal
4224,happy,Evento tipo happy,-33.79625,-70.74,2025-04-28 22:43:27,Q11_5_10,Los Dominicos
4225,desconocido,Evento tipo desconocido,-33.79625,-70.69999999999999,2025-04-28 22:43:35,Q11_5_11,Apoquindo Las Condes
4226,peaceful,Evento tipo peaceful,-33.79625,-70.69999999999999,2025-04-28 22:43:35,Q11_5_11,Las Rejas
4227,happy,Evento tipo happy,-33.79625,-70.69999999999999,2025-04-28 22:43:35,Q11_5_11,Costanera Norte
4228,desconocido,Evento tipo desconocido,-33.79625,-70.65999999999998,2025-04-28 22:43:43,Q11_5_12,Los Dominicos
4229,desconocido,Evento tipo desconocido,-33.79625,-70.61999999999999,2025-04-28 22:43:52,Q11_5_13,Vespucio Sur
4230,desconocido,Evento tipo desconocido,-33.79625,-70.57999999999998,2025-04-28 22:44:00,Q11_5_14,Costanera Norte
4231,desconocido,Evento tipo desconocido,-33.79625,-70.53999999999999,2025-04-28 22:44:08,Q11_5_15,Estación Central
4232,desconocido,Evento tipo desconocido,-33.79625,-70.49999999999999,2025-04-28 22:44:17,Q11_5_16,Lo Barnechea
4233,desconocido,Evento tipo desconocido,-33.79625,-70.46,2025-04-28 22:44:25,Q11_5_17,Grecia Ñuñoa
4234,desconocido,Evento tipo desconocido,-33.79625,-70.41999999999999,2025-04-28 22:44:33,Q11_5_18,Puente Alto
4235,desconocido,Evento tipo desconocido,-33.79625,-70.38,2025-04-28 22:44:41,Q11_5_19,Av. La Florida
4236,desconocido,Evento tipo desconocido,-33.759375,-71.01999999999998,2025-04-28 22:44:50,Q11_6_3,Quinta Normal
4237,desconocido,Evento tipo desconocido,-33.759375,-70.97999999999999,2025-04-28 22:44:58,Q11_6_4,Ñuñoa Plaza Egaña
4238,desconocido,Evento tipo desconocido,-33.759375,-70.93999999999998,2025-04-28 22:45:06,Q11_6_5,Independencia
4239,desconocido,Evento tipo desconocido,-33.759375,-70.89999999999999,2025-04-28 22:45:15,Q11_6_6,Estación Central
4240,desconocido,Evento tipo desconocido,-33.759375,-70.85999999999999,2025-04-28 22:45:23,Q11_6_7,La Cisterna
4241,desconocido,Evento tipo desconocido,-33.759375,-70.82,2025-04-28 22:45:31,Q11_6_8,Lo Prado
4242,desconocido,Evento tipo desconocido,-33.759375,-70.77999999999999,2025-04-28 22:45:39,Q11_6_9,Maipú
4243,desconocido,Evento tipo desconocido,-33.759375,-70.74,2025-04-28 22:45:48,Q11_6_10,Macul
4244,happy,Evento tipo happy,-33.759375,-70.74,2025-04-28 22:45:48,Q11_6_10,Vespucio Sur
4245,peaceful,Evento tipo peaceful,-33.759375,-70.74,2025-04-28 22:45:48,Q11_6_10,Plaza Italia
4246,desconocido,Evento tipo desconocido,-33.759375,-70.69999999999999,2025-04-28 22:45:56,Q11_6_11,Vespucio Norte
4247,desconocido,Evento tipo desconocido,-33.759375,-70.65999999999998,2025-04-28 22:46:04,Q11_6_12,San Miguel
4248,desconocido,Evento tipo desconocido,-33.759375,-70.61999999999999,2025-04-28 22:46:13,Q11_6_13,Apoquindo Las Condes
4249,desconocido,Evento tipo desconocido,-33.759375,-70.57999999999998,2025-04-28 22:46:21,Q11_6_14,Costanera Norte
4250,desconocido,Evento tipo desconocido,-33.759375,-70.53999999999999,2025-04-28 22:46:29,Q11_6_15,La Cisterna
4251,desconocido,Evento tipo desconocido,-33.759375,-70.49999999999999,2025-04-28 22:46:37,Q11_6_16,Autopista Central
4252,desconocido,Evento tipo desconocido,-33.759375,-70.46,2025-04-28 22:46:46,Q11_6_17,Los Dominicos
4253,desconocido,Evento tipo desconocido,-33.759375,-70.41999999999999,2025-04-28 22:46:54,Q11_6_18,Providencia
4254,desconocido,Evento tipo desconocido,-33.759375,-70.38,2025-04-28 22:47:02,Q11_6_19,Las Rejas
4255,desconocido,Evento tipo desconocido,-33.7225,-71.01999999999998,2025-04-28 22:47:11,Q11_7_3,La Cisterna
4256,desconocido,Evento tipo desconocido,-33.7225,-70.97999999999999,2025-04-28 22:47:19,Q11_7_4,Los Dominicos
4257,desconocido,Evento tipo desconocido,-33.7225,-70.93999999999998,2025-04-28 22:47:27,Q11_7_5,Huechuraba
4258,desconocido,Evento tipo desconocido,-33.7225,-70.89999999999999,2025-04-28 22:47:36,Q11_7_6,Quinta Normal
4259,happy,Evento tipo happy,-33.7225,-70.89999999999999,2025-04-28 22:47:36,Q11_7_6,Vespucio Sur
4260,ninja,Evento tipo ninja,-33.7225,-70.89999999999999,2025-04-28 22:47:36,Q11_7_6,Lo Barnechea
4261,sunny,Evento tipo sunny,-33.7225,-70.89999999999999,2025-04-28 22:47:36,Q11_7_6,Recoleta
4262,desconocido,Evento tipo desconocido,-33.7225,-70.85999999999999,2025-04-28 22:47:44,Q11_7_7,Peñalolén
4263,happy,Evento tipo happy,-33.7225,-70.85999999999999,2025-04-28 22:47:44,Q11_7_7,San Joaquín
4264,desconocido,Evento tipo desconocido,-33.7225,-70.82,2025-04-28 22:47:52,Q11_7_8,Autopista Central
4265,desconocido,Evento tipo desconocido,-33.7225,-70.77999999999999,2025-04-28 22:48:01,Q11_7_9,Lo Barnechea
4266,happy,Evento tipo happy,-33.7225,-70.77999999999999,2025-04-28 22:48:01,Q11_7_9,Pudahuel
4267,desconocido,Evento tipo desconocido,-33.7225,-70.74,2025-04-28 22:48:09,Q11_7_10,Costanera Norte
4268,happy,Evento tipo happy,-33.7225,-70.74,2025-04-28 22:48:09,Q11_7_10,Puente Alto
4269,zombie,Evento tipo zombie,-33.7225,-70.74,2025-04-28 22:48:09,Q11_7_10,Huechuraba
4270,LOL,Evento tipo LOL,-33.7225,-70.74,2025-04-28 22:48:09,Q11_7_10,Pudahuel
4271,sunny,Evento tipo sunny,-33.7225,-70.74,2025-04-28 22:48:09,Q11_7_10,Camino a Melipilla
4272,desconocido,Evento tipo desconocido,-33.7225,-70.69999999999999,2025-04-28 22:48:17,Q11_7_11,Vespucio Sur
4273,LOL,Evento tipo LOL,-33.7225,-70.69999999999999,2025-04-28 22:48:17,Q11_7_11,Costanera Norte
4274,peaceful,Evento tipo peaceful,-33.7225,-70.69999999999999,2025-04-28 22:48:17,Q11_7_11,Macul
4275,happy,Evento tipo happy,-33.7225,-70.69999999999999,2025-04-28 22:48:17,Q11_7_11,Plaza Italia
4276,desconocido,Evento tipo desconocido,-33.7225,-70.65999999999998,2025-04-28 22:48:26,Q11_7_12,Independencia
4277,desconocido,Evento tipo desconocido,-33.7225,-70.61999999999999,2025-04-28 22:48:34,Q11_7_13,Plaza Italia
4278,desconocido,Evento tipo desconocido,-33.7225,-70.57999999999998,2025-04-28 22:48:42,Q11_7_14,Estación Central
4279,LOL,Evento tipo LOL,-33.7225,-70.57999999999998,2025-04-28 22:48:42,Q11_7_14,Macul
4280,desconocido,Evento tipo desconocido,-33.7225,-70.53999999999999,2025-04-28 22:48:51,Q11_7_15,Pudahuel
4281,zombie,Evento tipo zombie,-33.7225,-70.53999999999999,2025-04-28 22:48:51,Q11_7_15,Grecia Ñuñoa
4282,desconocido,Evento tipo desconocido,-33.7225,-70.49999999999999,2025-04-28 22:48:59,Q11_7_16,Huechuraba
4283,desconocido,Evento tipo desconocido,-33.7225,-70.46,2025-04-28 22:49:07,Q11_7_17,Grecia Ñuñoa
4284,desconocido,Evento tipo desconocido,-33.7225,-70.41999999999999,2025-04-28 22:49:16,Q11_7_18,Los Dominicos
4285,desconocido,Evento tipo desconocido,-33.7225,-70.38,2025-04-28 22:49:24,Q11_7_19,Autopista Central
4286,desconocido,Evento tipo desconocido,-33.685625,-71.01999999999998,2025-04-28 22:49:32,Q11_8_3,Huechuraba
4287,peaceful,Evento tipo peaceful,-33.685625,-71.01999999999998,2025-04-28 22:49:32,Q11_8_3,La Cisterna
4288,inlove,Evento tipo inlove,-33.685625,-71.01999999999998,2025-04-28 22:49:32,Q11_8_3,Quinta Normal
4289,desconocido,Evento tipo desconocido,-33.685625,-70.97999999999999,2025-04-28 22:49:41,Q11_8_4,Costanera Norte
4290,happy,Evento tipo happy,-33.685625,-70.97999999999999,2025-04-28 22:49:41,Q11_8_4,Av. La Florida
4291,ninja,Evento tipo ninja,-33.685625,-70.97999999999999,2025-04-28 22:49:41,Q11_8_4,Las Rejas
4292,desconocido,Evento tipo desconocido,-33.685625,-70.93999999999998,2025-04-28 22:49:49,Q11_8_5,Quinta Normal
4293,happy,Evento tipo happy,-33.685625,-70.93999999999998,2025-04-28 22:49:49,Q11_8_5,Macul
4294,peaceful,Evento tipo peaceful,-33.685625,-70.93999999999998,2025-04-28 22:49:49,Q11_8_5,La Cisterna
4295,desconocido,Evento tipo desconocido,-33.685625,-70.89999999999999,2025-04-28 22:49:57,Q11_8_6,Quinta Normal
4296,peaceful,Evento tipo peaceful,-33.685625,-70.89999999999999,2025-04-28 22:49:57,Q11_8_6,Estación Central
4297,happy,Evento tipo happy,-33.685625,-70.89999999999999,2025-04-28 22:49:57,Q11_8_6,Costanera Norte
4298,desconocido,Evento tipo desconocido,-33.685625,-70.85999999999999,2025-04-28 22:50:06,Q11_8_7,Lo Prado
4299,happy,Evento tipo happy,-33.685625,-70.85999999999999,2025-04-28 22:50:06,Q11_8_7,Camino a Melipilla
4300,desconocido,Evento tipo desconocido,-33.685625,-70.82,2025-04-28 22:50:14,Q11_8_8,Grecia Ñuñoa
4301,desconocido,Evento tipo desconocido,-33.685625,-70.77999999999999,2025-04-28 22:50:22,Q11_8_9,Peñalolén
4302,desconocido,Evento tipo desconocido,-33.685625,-70.74,2025-04-28 22:50:31,Q11_8_10,Vespucio Norte
4303,happy,Evento tipo happy,-33.685625,-70.74,2025-04-28 22:50:31,Q11_8_10,Av. La Florida
4304,desconocido,Evento tipo desconocido,-33.685625,-70.69999999999999,2025-04-28 22:50:39,Q11_8_11,San Bernardo
4305,inlove,Evento tipo inlove,-33.685625,-70.69999999999999,2025-04-28 22:50:39,Q11_8_11,Peñalolén
4306,desconocido,Evento tipo desconocido,-33.685625,-70.65999999999998,2025-04-28 22:50:47,Q11_8_12,Recoleta
4307,happy,Evento tipo happy,-33.685625,-70.65999999999998,2025-04-28 22:50:47,Q11_8_12,Vespucio Sur
4308,desconocido,Evento tipo desconocido,-33.685625,-70.61999999999999,2025-04-28 22:50:56,Q11_8_13,Camino a Melipilla
4309,LOL,Evento tipo LOL,-33.685625,-70.61999999999999,2025-04-28 22:50:56,Q11_8_13,Costanera Norte
4310,desconocido,Evento tipo desconocido,-33.685625,-70.57999999999998,2025-04-28 22:51:04,Q11_8_14,San Miguel
4311,happy,Evento tipo happy,-33.685625,-70.57999999999998,2025-04-28 22:51:04,Q11_8_14,Vespucio Sur
4312,peaceful,Evento tipo peaceful,-33.685625,-70.57999999999998,2025-04-28 22:51:04,Q11_8_14,Peñalolén
4313,desconocido,Evento tipo desconocido,-33.685625,-70.53999999999999,2025-04-28 22:51:13,Q11_8_15,Independencia
4314,desconocido,Evento tipo desconocido,-33.685625,-70.49999999999999,2025-04-28 22:51:21,Q11_8_16,La Cisterna
4315,desconocido,Evento tipo desconocido,-33.685625,-70.46,2025-04-28 22:51:29,Q11_8_17,Autopista Central
4316,desconocido,Evento tipo desconocido,-33.685625,-70.41999999999999,2025-04-28 22:51:38,Q11_8_18,Lo Prado
4317,desconocido,Evento tipo desconocido,-33.685625,-70.38,2025-04-28 22:51:46,Q11_8_19,Grecia Ñuñoa
4318,desconocido,Evento tipo desconocido,-33.64875,-71.01999999999998,2025-04-28 22:51:54,Q11_9_3,Puente Alto
4319,desconocido,Evento tipo desconocido,-33.64875,-70.97999999999999,2025-04-28 22:52:02,Q11_9_4,San Bernardo
4320,desconocido,Evento tipo desconocido,-33.64875,-70.93999999999998,2025-04-28 22:52:11,Q11_9_5,Independencia
4321,desconocido,Evento tipo desconocido,-33.64875,-70.89999999999999,2025-04-28 22:52:19,Q11_9_6,Av. La Florida
4322,happy,Evento tipo happy,-33.64875,-70.89999999999999,2025-04-28 22:52:19,Q11_9_6,Estación Central
4323,sunny,Evento tipo sunny,-33.64875,-70.89999999999999,2025-04-28 22:52:19,Q11_9_6,Estación Central
4324,desconocido,Evento tipo desconocido,-33.64875,-70.85999999999999,2025-04-28 22:52:28,Q11_9_7,Vespucio Sur
4325,happy,Evento tipo happy,-33.64875,-70.85999999999999,2025-04-28 22:52:28,Q11_9_7,Lo Prado
4326,desconocido,Evento tipo desconocido,-33.64875,-70.82,2025-04-28 22:52:36,Q11_9_8,Macul
4327,happy,Evento tipo happy,-33.64875,-70.82,2025-04-28 22:52:36,Q11_9_8,Ñuñoa Plaza Egaña
4328,LOL,Evento tipo LOL,-33.64875,-70.82,2025-04-28 22:52:36,Q11_9_8,Los Dominicos
4329,inlove,Evento tipo inlove,-33.64875,-70.82,2025-04-28 22:52:36,Q11_9_8,Apoquindo Las Condes
4330,desconocido,Evento tipo desconocido,-33.64875,-70.77999999999999,2025-04-28 22:52:44,Q11_9_9,Huechuraba
4331,desconocido,Evento tipo desconocido,-33.64875,-70.74,2025-04-28 22:52:52,Q11_9_10,Pudahuel
4332,sunny,Evento tipo sunny,-33.64875,-70.74,2025-04-28 22:52:52,Q11_9_10,Providencia
4333,desconocido,Evento tipo desconocido,-33.64875,-70.69999999999999,2025-04-28 22:53:01,Q11_9_11,Costanera Norte
4334,happy,Evento tipo happy,-33.64875,-70.69999999999999,2025-04-28 22:53:01,Q11_9_11,Huechuraba
4335,ninja,Evento tipo ninja,-33.64875,-70.69999999999999,2025-04-28 22:53:01,Q11_9_11,Estación Central
4336,desconocido,Evento tipo desconocido,-33.64875,-70.65999999999998,2025-04-28 22:53:09,Q11_9_12,Grecia Ñuñoa
4337,happy,Evento tipo happy,-33.64875,-70.65999999999998,2025-04-28 22:53:09,Q11_9_12,San Bernardo
4338,desconocido,Evento tipo desconocido,-33.64875,-70.61999999999999,2025-04-28 22:53:17,Q11_9_13,San Joaquín
4339,happy,Evento tipo happy,-33.64875,-70.61999999999999,2025-04-28 22:53:17,Q11_9_13,Vespucio Norte
4340,desconocido,Evento tipo desconocido,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Plaza Italia
4341,peaceful,Evento tipo peaceful,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Providencia
4342,inlove,Evento tipo inlove,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Maipú
4343,happy,Evento tipo happy,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Lo Barnechea
4344,ninja,Evento tipo ninja,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Grecia Ñuñoa
4345,zombie,Evento tipo zombie,-33.64875,-70.57999999999998,2025-04-28 22:53:26,Q11_9_14,Recoleta
4346,desconocido,Evento tipo desconocido,-33.64875,-70.53999999999999,2025-04-28 22:53:34,Q11_9_15,Pudahuel
4347,desconocido,Evento tipo desconocido,-33.64875,-70.49999999999999,2025-04-28 22:53:42,Q11_9_16,Independencia
4348,desconocido,Evento tipo desconocido,-33.64875,-70.46,2025-04-28 22:53:51,Q11_9_17,Macul
4349,desconocido,Evento tipo desconocido,-33.64875,-70.41999999999999,2025-04-28 22:53:59,Q11_9_18,Apoquindo Las Condes
4350,desconocido,Evento tipo desconocido,-33.64875,-70.38,2025-04-28 22:54:07,Q11_9_19,Peñalolén
4351,desconocido,Evento tipo desconocido,-33.611875,-71.01999999999998,2025-04-28 22:54:16,Q11_10_3,Grecia Ñuñoa
4352,desconocido,Evento tipo desconocido,-33.611875,-70.97999999999999,2025-04-28 22:54:24,Q11_10_4,Vespucio Norte
4353,desconocido,Evento tipo desconocido,-33.611875,-70.93999999999998,2025-04-28 22:54:32,Q11_10_5,Las Rejas
4354,desconocido,Evento tipo desconocido,-33.611875,-70.89999999999999,2025-04-28 22:54:40,Q11_10_6,Camino a Melipilla
4355,peaceful,Evento tipo peaceful,-33.611875,-70.89999999999999,2025-04-28 22:54:40,Q11_10_6,Huechuraba
4356,happy,Evento tipo happy,-33.611875,-70.89999999999999,2025-04-28 22:54:40,Q11_10_6,Puente Alto
4357,inlove,Evento tipo inlove,-33.611875,-70.89999999999999,2025-04-28 22:54:40,Q11_10_6,Vespucio Norte
4358,desconocido,Evento tipo desconocido,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,Camino a Melipilla
4359,happy,Evento tipo happy,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,Estación Central
4360,ninja,Evento tipo ninja,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,San Joaquín
4361,peaceful,Evento tipo peaceful,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,San Joaquín
4362,zombie,Evento tipo zombie,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,Apoquindo Las Condes
4363,inlove,Evento tipo inlove,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,Plaza Italia
4364,LOL,Evento tipo LOL,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,San Bernardo
4365,sunny,Evento tipo sunny,-33.611875,-70.85999999999999,2025-04-28 22:54:49,Q11_10_7,Lo Barnechea
4366,desconocido,Evento tipo desconocido,-33.611875,-70.82,2025-04-28 22:54:57,Q11_10_8,Estación Central
4367,inlove,Evento tipo inlove,-33.611875,-70.82,2025-04-28 22:54:57,Q11_10_8,Autopista Central
4368,happy,Evento tipo happy,-33.611875,-70.82,2025-04-28 22:54:57,Q11_10_8,Huechuraba
4369,desconocido,Evento tipo desconocido,-33.611875,-70.77999999999999,2025-04-28 22:55:05,Q11_10_9,Macul
4370,happy,Evento tipo happy,-33.611875,-70.77999999999999,2025-04-28 22:55:05,Q11_10_9,Grecia Ñuñoa
4371,sunny,Evento tipo sunny,-33.611875,-70.77999999999999,2025-04-28 22:55:05,Q11_10_9,Lo Prado
4372,peaceful,Evento tipo peaceful,-33.611875,-70.77999999999999,2025-04-28 22:55:05,Q11_10_9,San Bernardo
4373,desconocido,Evento tipo desconocido,-33.611875,-70.74,2025-04-28 22:55:14,Q11_10_10,Grecia Ñuñoa
4374,happy,Evento tipo happy,-33.611875,-70.74,2025-04-28 22:55:14,Q11_10_10,San Bernardo
4375,desconocido,Evento tipo desconocido,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,Costanera Norte
4376,zombie,Evento tipo zombie,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,Maipú
4377,happy,Evento tipo happy,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,San Bernardo
4378,sunny,Evento tipo sunny,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,San Miguel
4379,inlove,Evento tipo inlove,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,La Cisterna
4380,LOL,Evento tipo LOL,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,Av. La Florida
4381,peaceful,Evento tipo peaceful,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,Apoquindo Las Condes
4382,ninja,Evento tipo ninja,-33.611875,-70.69999999999999,2025-04-28 22:55:22,Q11_10_11,Av. La Florida
4383,desconocido,Evento tipo desconocido,-33.611875,-70.65999999999998,2025-04-28 22:55:30,Q11_10_12,Ñuñoa Plaza Egaña
4384,peaceful,Evento tipo peaceful,-33.611875,-70.65999999999998,2025-04-28 22:55:30,Q11_10_12,Puente Alto
4385,happy,Evento tipo happy,-33.611875,-70.65999999999998,2025-04-28 22:55:30,Q11_10_12,Providencia
4386,sunny,Evento tipo sunny,-33.611875,-70.65999999999998,2025-04-28 22:55:30,Q11_10_12,Pudahuel
4387,desconocido,Evento tipo desconocido,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,Ñuñoa Plaza Egaña
4388,happy,Evento tipo happy,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,Independencia
4389,sunny,Evento tipo sunny,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,Providencia
4390,inlove,Evento tipo inlove,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,San Bernardo
4391,ninja,Evento tipo ninja,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,Quinta Normal
4392,peaceful,Evento tipo peaceful,-33.611875,-70.61999999999999,2025-04-28 22:55:39,Q11_10_13,Plaza Italia
4393,desconocido,Evento tipo desconocido,-33.611875,-70.57999999999998,2025-04-28 22:55:47,Q11_10_14,Camino a Melipilla
4394,happy,Evento tipo happy,-33.611875,-70.57999999999998,2025-04-28 22:55:47,Q11_10_14,Grecia Ñuñoa
4395,LOL,Evento tipo LOL,-33.611875,-70.57999999999998,2025-04-28 22:55:47,Q11_10_14,Maipú
4396,sunny,Evento tipo sunny,-33.611875,-70.57999999999998,2025-04-28 22:55:47,Q11_10_14,Independencia
4397,peaceful,Evento tipo peaceful,-33.611875,-70.57999999999998,2025-04-28 22:55:47,Q11_10_14,Av. La Florida
4398,desconocido,Evento tipo desconocido,-33.611875,-70.53999999999999,2025-04-28 22:55:55,Q11_10_15,Peñalolén
4399,happy,Evento tipo happy,-33.611875,-70.53999999999999,2025-04-28 22:55:55,Q11_10_15,Recoleta
4400,sunny,Evento tipo sunny,-33.611875,-70.53999999999999,2025-04-28 22:55:55,Q11_10_15,Puente Alto
4401,inlove,Evento tipo inlove,-33.611875,-70.53999999999999,2025-04-28 22:55:55,Q11_10_15,Los Dominicos
4402,desconocido,Evento tipo desconocido,-33.611875,-70.49999999999999,2025-04-28 22:56:04,Q11_10_16,Ñuñoa Plaza Egaña
